Date,Revenue,COGS
2023-01-01,2495174.5,2338288.8
2023-01-02,2074085.5,1981397.9
2023-01-03,1664381.8,1633968.2
2023-01-04,1223599.8,1226591.2
2023-01-05,981461.0,983715.5
2023-01-06,942980.0,914385.25
2023-01-07,1072975.2,1002214.0
2023-01-08,1274411.0,1163235.2
2023-01-09,1593818.8,1423390.0
2023-01-10,1806595.2,1585775.2
2023-01-11,1779979.0,1524181.5
2023-01-12,1644582.5,1383121.2
2023-01-13,1595537.5,1322098.5
2023-01-14,1662027.0,1366390.5
2023-01-15,1863031.8,1539934.0
2023-01-16,2156582.2,1810207.9
2023-01-17,2175139.2,1831930.0
2023-01-18,1961184.8,1650428.0
2023-01-19,1715526.0,1424207.5
2023-01-20,1603278.2,1320544.2
2023-01-21,1678758.5,1394977.5
2023-01-22,1895319.0,1587563.0
2023-01-23,2311048.5,1971827.9
2023-01-24,2425221.8,2082629.2
2023-01-25,2277395.0,1952706.9
2023-01-26,2123057.2,1808931.0
2023-01-27,2208073.2,1880416.2
2023-01-28,2461102.8,2090206.6
2023-01-29,2877699.2,2466176.8
2023-01-30,3448677.8,2939634.5
2023-01-31,3742042.0,3229264.5
2023-02-01,3099365.5,2660057.0
2023-02-02,1435107.8,1245640.0
2023-02-03,886224.25,747190.25
2023-02-04,910932.25,763893.0
2023-02-05,1136085.5,971847.0
2023-02-06,1348558.0,1184808.5
2023-02-07,1435375.5,1231123.2
2023-02-08,1401217.2,1136415.2
2023-02-09,1335461.5,1038203.5
2023-02-10,1300473.2,992574.5
2023-02-11,1453863.2,1140316.5
2023-02-12,1764305.2,1414299.0
2023-02-13,2083972.2,1712694.2
2023-02-14,2092403.8,1711765.5
2023-02-15,1941347.0,1555110.2
2023-02-16,1841144.2,1441749.8
2023-02-17,1933462.8,1516243.8
2023-02-18,2214038.5,1757092.2
2023-02-19,2668121.2,2166313.2
2023-02-20,3200948.5,2676250.5
2023-02-21,3630225.5,3097148.5
2023-02-22,3721209.2,3202497.0
2023-02-23,3330288.0,2820863.2
2023-02-24,2825189.8,2320984.5
2023-02-25,2910503.5,2383999.8
2023-02-26,3601963.5,2995543.8
2023-02-27,4233129.5,3629975.5
2023-02-28,4517732.0,3928580.0
2023-03-01,3536512.8,3023815.8
2023-03-02,1548034.2,1254031.8
2023-03-03,742588.25,562461.75
2023-03-04,716012.75,505676.5
2023-03-05,1211809.0,895355.75
2023-03-06,2006074.8,1572117.8
2023-03-07,2958761.0,2408553.2
2023-03-08,3529710.8,2935909.2
2023-03-09,3422808.5,2792501.0
2023-03-10,2915323.2,2272912.5
2023-03-11,2811487.8,2147645.2
2023-03-12,2981427.5,2280751.2
2023-03-13,3721634.2,3087461.5
2023-03-14,4288632.5,3719457.2
2023-03-15,4866406.0,4107662.8
2023-03-16,4980559.0,4135073.2
2023-03-17,4632541.5,3787581.5
2023-03-18,3961260.8,3268080.5
2023-03-19,3544552.0,2909099.0
2023-03-20,3932979.5,3302174.0
2023-03-21,4410494.5,3861213.0
2023-03-22,5057748.0,4333672.0
2023-03-23,5193917.0,4422372.0
2023-03-24,4642722.5,3895669.8
2023-03-25,3899126.8,3248919.8
2023-03-26,3650480.5,3035698.0
2023-03-27,4088043.8,3402166.5
2023-03-28,5013618.5,4329418.5
2023-03-29,6737003.0,5805095.0
2023-03-30,7344757.0,6404919.5
2023-03-31,7831109.0,6932058.5
2023-04-01,7870581.5,7074281.0
2023-04-02,7330809.0,6729311.0
2023-04-03,6767134.5,6227421.0
2023-04-04,5994496.0,5469351.5
2023-04-05,4716372.5,4182945.8
2023-04-06,3306932.8,2882084.0
2023-04-07,2582331.0,2218723.2
2023-04-08,2593864.5,2154134.2
2023-04-09,2891930.0,2367478.8
2023-04-10,3579562.5,3010048.8
2023-04-11,4049933.5,3502623.8
2023-04-12,4897619.5,3989239.2
2023-04-13,4882125.0,3926422.0
2023-04-14,4132079.2,3389339.0
2023-04-15,3596181.2,3038789.8
2023-04-16,3434846.8,2907883.5
2023-04-17,3817405.8,3244026.0
2023-04-18,4307575.5,3659613.2
2023-04-19,4897296.5,4028807.2
2023-04-20,4979354.5,4013705.2
2023-04-21,4379884.0,3512417.2
2023-04-22,3765033.2,3138529.2
2023-04-23,3699343.2,3094097.0
2023-04-24,4035943.2,3383581.2
2023-04-25,4735759.5,3878306.0
2023-04-26,5632380.0,4507827.0
2023-04-27,5744514.0,4529170.5
2023-04-28,4768748.5,3764262.5
2023-04-29,4006668.5,3288673.0
2023-04-30,5360925.5,4215856.0
2023-05-01,6524546.5,5127561.5
2023-05-02,7023015.0,5585064.5
2023-05-03,6519701.5,5066226.5
2023-05-04,4573765.0,3431115.2
2023-05-05,2469422.0,2076934.0
2023-05-06,2347269.8,1941167.0
2023-05-07,2521898.0,2125370.5
2023-05-08,2958333.0,2572387.5
2023-05-09,3447396.8,3041660.5
2023-05-10,3722401.0,3299153.2
2023-05-11,3737032.2,3246527.2
2023-05-12,3447663.2,3007445.0
2023-05-13,3191607.0,2762564.2
2023-05-14,3179791.2,2750590.0
2023-05-15,3496666.2,3051915.5
2023-05-16,3812234.5,3299060.0
2023-05-17,4280175.0,3566208.2
2023-05-18,4264726.0,3523783.5
2023-05-19,3921347.0,3299972.0
2023-05-20,3709112.2,3180718.8
2023-05-21,3741871.8,3189859.2
2023-05-22,3998051.5,3382193.2
2023-05-23,4393350.0,3655674.8
2023-05-24,4749919.0,3864752.5
2023-05-25,4984917.0,3965193.2
2023-05-26,4815110.5,3854505.5
2023-05-27,4443913.5,3690465.2
2023-05-28,4703611.5,3951326.8
2023-05-29,5766770.0,4817208.5
2023-05-30,6894756.5,5851463.0
2023-05-31,8693092.0,7374434.5
2023-06-01,8392650.0,7148515.0
2023-06-02,7350656.0,6321841.0
2023-06-03,5866774.5,5057899.0
2023-06-04,4433050.0,3712836.5
2023-06-05,3589342.0,3137848.8
2023-06-06,3641509.2,3151167.0
2023-06-07,3759480.2,3209078.2
2023-06-08,3655239.8,3114269.0
2023-06-09,3509619.5,2940341.8
2023-06-10,3544664.8,2946500.8
2023-06-11,3741377.0,3098459.8
2023-06-12,4180461.0,3460192.5
2023-06-13,4739895.5,3904914.2
2023-06-14,5503352.0,4499609.5
2023-06-15,5324867.5,4295588.5
2023-06-16,4192094.0,3399261.8
2023-06-17,3736486.2,3123353.0
2023-06-18,3790433.2,3154472.8
2023-06-19,4141268.0,3447832.2
2023-06-20,4528917.0,3726825.5
2023-06-21,5018127.5,4069488.5
2023-06-22,4807230.5,3853390.5
2023-06-23,4122001.2,3307383.2
2023-06-24,3979841.8,3246732.8
2023-06-25,4587665.5,3764921.5
2023-06-26,5402622.5,4506606.5
2023-06-27,6011649.0,5004843.0
2023-06-28,6813878.0,5782496.5
2023-06-29,7117968.5,6121098.0
2023-06-30,7317141.5,6445291.0
2023-07-01,6888557.5,6196183.0
2023-07-02,6082928.0,5621817.0
2023-07-03,5439273.5,5030386.5
2023-07-04,3889358.8,3534857.5
2023-07-05,1904423.0,1806808.4
2023-07-06,1562375.2,1541795.5
2023-07-07,1842478.0,1671113.2
2023-07-08,2084722.2,1810778.0
2023-07-09,2234985.8,1970985.6
2023-07-10,2610781.2,2336759.0
2023-07-11,2987188.8,2689632.5
2023-07-12,3280567.5,2948605.0
2023-07-13,3312189.0,2951584.8
2023-07-14,3215537.2,2848879.8
2023-07-15,3056907.2,2695232.0
2023-07-16,2975534.2,2633703.8
2023-07-17,3233181.2,2886213.0
2023-07-18,3534283.5,3138101.2
2023-07-19,3746536.0,3316272.8
2023-07-20,3690418.8,3256463.0
2023-07-21,3342308.2,2975070.0
2023-07-22,2978165.5,2665067.2
2023-07-23,2841678.0,2563638.8
2023-07-24,3178842.0,2885133.2
2023-07-25,3579457.5,3190408.0
2023-07-26,3924816.2,3490419.2
2023-07-27,4280038.5,3838617.2
2023-07-28,4376798.0,3910105.8
2023-07-29,4279893.0,3842041.5
2023-07-30,4326619.0,3984803.5
2023-07-31,5599786.0,5165808.5
2023-08-01,5954558.0,5436028.0
2023-08-02,5402698.5,4984476.5
2023-08-03,4016978.5,3821063.8
2023-08-04,1964900.8,2095433.2
2023-08-05,1449623.8,1717423.9
2023-08-06,1604411.8,1800575.2
2023-08-07,1902686.0,2044276.9
2023-08-08,2204139.2,2267377.5
2023-08-09,2470283.8,2476887.2
2023-08-10,2551992.2,2540862.8
2023-08-11,2339587.8,2333772.8
2023-08-12,2103497.0,2096021.2
2023-08-13,1938376.8,1995446.4
2023-08-14,2100501.8,2153990.2
2023-08-15,2384307.0,2370364.0
2023-08-16,2759932.5,2702425.0
2023-08-17,2960587.5,2896155.2
2023-08-18,2801118.2,2739359.2
2023-08-19,2417205.0,2391946.5
2023-08-20,2181467.2,2199820.8
2023-08-21,2410715.8,2350769.0
2023-08-22,2766621.2,2617101.2
2023-08-23,3224595.8,3021429.5
2023-08-24,3653292.5,3387879.2
2023-08-25,3604037.2,3248113.0
